GTIN 12,GTIN 13,MPN,MODEL,ASIN,TITLE,CATEGORY,MANUFACTURER,BRAND,CONTRIBUTORS,INGREDIENTS,NUTRITION FACTS,COLOR,FORMAT,SIZE,LENGTH,WIDTH,HEIGHT,WEIGHT,DESCRIPTION,FEATURES,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,STORE NAME 1,STORE COUNTRY 1,STORE CURRENCY 1,STORE CURRENCY SYMBOL 1,STORE PRICE 1,STORE LINK 1,STORE NAME 2,STORE COUNTRY 2,STORE CURRENCY 2,STORE CURRENCY SYMBOL 2,STORE PRICE 2,STORE LINK 2,STORE NAME 3,STORE COUNTRY 3,STORE CURRENCY 3,STORE CURRENCY SYMBOL 3,STORE PRICE 3,STORE LINK 3,STORE NAME 4,STORE COUNTRY 4,STORE CURRENCY 4,STORE CURRENCY SYMBOL 4,STORE PRICE 4,STORE LINK 4,STORE NAME 5,STORE COUNTRY 5,STORE CURRENCY 5,STORE CURRENCY SYMBOL 5,STORE PRICE 5,STORE LINK 5
047495210026,0047495210026,17078506,,,"Nature'S Bakery Stone Ground Whole Wheat Fig Bar - Original , 6/2 Oz","Food, Beverages & Tobacco > Food Items > Snack Foods > Cereal & Granola Bars > Granola Bars","Nature's Bakery","Natures Bakery",,"Whole Wheat Flour, Cane Sugar, Fig Paste, Brown Rice Syrup, Canola Oil, Whole Grain Oats, Glycerin, Fruit Juice (for Color), Sea Salt, Citric Acid, Baking Soda.","Protein 7.14 G, Total lipid (fat) 8.93 G, Carbohydrate, by difference 67.86 G, Energy 357 KCAL, Sugars, total including NLEA 35.71 G, Fiber, total dietary 7.1 G, Calcium, Ca 0 MG, Iron, Fe 1.29 MG, Sodium, Na 143 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0 G",,,All,,,,0.83,"Nature's Bakery Stone Ground Whole Wheat Fig Bars Are Pure Fun. Purity Of The Fig Bar. They Just Go Hand In Hand. And As Luck Would Have It, Our Original, Whole Grain Fig Bars Go Rather Easily In Your Pocket For Tasty, Fast, Spur-of-the-moment Energy. Our Whole Wheat Figs Give You The Quality Fuel Required By Bodies And Are Conveniently Packaged For On-the-go. They're Free Of Artificial Flavors And Colors And Contain No Soy Or Dairy. Our Bars Have No Cholesterol And 0 Trans Fat. The Vegan Ingredients Are Kosher And Non-gmo Project Verified. See Nutrition Facts Panel For Allergens. Includes One Box With 6 Twin-packs Of Stone Ground Whole Wheat Fig Bars. Natures Bakery's Mission Is Making Delicious Convenient On-the-go Snacks And Foods That Complement Health Conscious Living And Everyday Active Lifestyles.",,https://images.barcodelookup.com/2688/26888020-1.jpg,,,,,Walgreens,US,USD,$,3.49,https://www.walgreens.com/store/c/natures-bakery-whole-wheat-original-fig-bars/ID=300412579-product,Target,US,USD,$,2.99,https://www.target.com/p/nature-39-s-bakery-fig-bar-6ct/-/A-17078506&intsrc=CATF_1444,Vitacost.com,US,USD,$,3.99,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,11.80,https://www.walmart.com/ip/Nature-S-Bakery-Stone-Ground-Whole-Wheat-Fig-Bar-Original-6-2-Oz/44391164&intsrc=CATF_4284,MassGenie,US,USD,$,19.48,https://www.massgenie.com/nature-bakery-fig-bar-2-box-pack-mulimlytkyivgeio?utm_campaign=productdatafeed&utm_medium=cpc&utm_source=google
047495210040,0047495210040,17078504,,,"Nature'S Bakery Stone Ground Whole Wheat Fig Bar - Raspberry, 6/2 Oz","Food, Beverages & Tobacco > Food Items > Snack Foods > Cereal & Granola Bars > Granola Bars","Nature's Bakery","Natures Bakery",,"Whole Wheat Flour, Cane Sugar, Fig Paste, Brown Rice Syrup, Raspberry Jam (naturally Milled Sugar, Organic Cane Sugar, Glycerin, Organic Rice Starch, Raspberries, Apple Powder, Natural Flavor, Pectin, Citric Acid, Locust Bean Gum), Canola Oil, Whole Grain Oats, Glycerin, Fruit Juice (for Color), Sea Salt, Natural Flavor, Citric Acid, Baking Soda.","Protein 3.57 G, Total lipid (fat) 8.93 G, Carbohydrate, by difference 67.86 G, Energy 357 KCAL, Sugars, total including NLEA 35.71 G, Fiber, total dietary 7.1 G, Calcium, Ca 0 MG, Iron, Fe 1.29 MG, Sodium, Na 143 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0 G",,,All,,,,0.86,"Nature's Bakery Stone Ground Whole Wheat Raspberry Fig Bars Gives You The Quality Fuel Required By Bodies. Our Raspberry Fig Bar Is A Crowd Favorite, No Matter Whos In The Crowd. Our Bar Does The Trick For Both Rather Nicely With A Balance Of Whole Grains, Sweet Raspberries, Power-packed Figs And Other Wholesome Ingredients. Our Bars Are Conveniently Packaged For The On-the-go Individual. There's No Artificial Flavors Or Colors And They're Free Of Soy And Dairy. Our Bars Cholesterol Free And Free Of Trans Fat. They Have Ingredients That Are Kosher And Non-gmo Project Verified. See Nutrition Facts Panel For Allergens. Includes One Box With 6 Twin-packs Of Stone Ground Whole Wheat Raspberry Fig Bars. Natures Bakery's Mission Is Making Delicious Convenient On-the-go Snacks And Foods That Complement Health Conscious Living And Everyday Active Lifestyles.",,https://images.barcodelookup.com/1032/10328702-1.jpg,,,,,Target,US,USD,$,2.99,https://www.target.com/p/nature-s-bakery-raspberry-fig-bar-6ct/-/A-17078504&intsrc=CATF_1444,LuckyVitamin.com,US,USD,$,5.14,https://www.luckyvitamin.com/p-734032-nature-s-bakery-100-natural-stone-ground-whole-wheat-fig-bars-6-x-2-oz-twin-packs-raspberry?site=google_base,"Vitamin Shoppe",US,USD,$,4.49,https://www.vitaminshoppe.com/p/fig-bar-raspberry-ww-6pk-12-oz-1-box/nby1001,Vitacost.com,US,USD,$,3.79,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,9.90,https://www.walmart.com/ip/Nature-S-Bakery-Stone-Ground-Whole-Wheat-Fig-Bar-Raspberry-6-2-Oz/30981583&intsrc=CATF_4284
047495210194,0047495210194,109818-00255664,,,"(6 Pack) Nature'S Bakery Stone Ground Whole Wheat Fig Bar - Strawberry , 6/2 Oz","Food, Beverages & Tobacco > Food Items > Snack Foods > Cereal & Granola Bars > Granola Bars","Nature's Bakery","Nature's Bakery",,"Whole Wheat Flour, Cane Sugar, Fig Paste, Brown Rice Syrup, Strawberry Jam (naturally Milled Sugar, Organic Cane Sugar, Strawberry Puree, Organic Rice Starch, Glycerin, Apple Powder, Natural Flavor, Citric Acid, Pectin, Locust Bean Gum), Canola Oil, Whole Grain Oats, Glycerin, Fruit Juice (for Color), Sea Salt, Natural Flavor, Citric Acid, Baking Soda.","Protein 3.57 G, Total lipid (fat) 8.93 G, Carbohydrate, by difference 67.86 G, Energy 357 KCAL, Sugars, total including NLEA 35.71 G, Fiber, total dietary 7.1 G, Calcium, Ca 0 MG, Iron, Fe 1.29 MG, Sodium, Na 143 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0 G",,,All,,,,9.06lb,"Nature's Bakery Stone Ground Whole Wheat Strawberry Fig Bars Gives You The Quality Fuel Required By Bodies. Our Strawberry Fig Bars Does The Trick For Both Rather Nicely With A Balance Of Whole Grains, Sweet Strawberries, Power-packed Figs And Other Wholesome Ingredients. Our Bars Are Conveniently Packaged For The On-the-go Individual. There's No Artificial Flavors Or Colors And They're Free Of Soy And Dairy. Our Bars Cholesterol Free And Free Of Trans Fat. They Have Ingredients That Are Kosher And Non-gmo Project Verified. See Nutrition Facts Panel For Allergens. Includes One Box With 6 Twin-packs Of Stone Ground Whole Wheat Strawberry Fig Bars. Natures Bakery's Mission Is Making Delicious Convenient On-the-go Snacks And Foods That Complement Health Conscious Living And Everyday Active Lifestyles.",,https://images.barcodelookup.com/2688/26888013-1.jpg,,,,,Walmart,US,USD,$,20.94,https://www.walmart.com/ip/6-Pack-Nature-S-Bakery-Stone-Ground-Whole-Wheat-Fig-Bar-Strawberry-6-2-Oz/467356027&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,28.52,http://www.gourmet-foodshop.com/kehe27349.html,GoVets,US,USD,$,32.38,https://www.govets.com/food-and-beverage/chips-and-snacks/nature-s-bakery-food-and-beverage-chips-and-snacks-047495210194-270-2136208,Rakuten.com,US,USD,$,33.86,https://www.rakuten.com/shop/etailz/product/175-2136208/?sku=175-2136208&scid=af_feed,,,,,,
181945000062,0181945000062,52308888,,,"Gomacro Macrobar Vegan Bar, Peanut Butter Chocolate Chip, 2.4 Oz.","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Bars",GoMacro,Gomacro,,"Organic Brown Rice Syrup, Organic Peanut Butter, Organic Protein Blend (organic Sprouted Brown Rice Protein, Organic Pea Protein), Organic Puffed Brown Rice, Organic Fair-trade Chocolate Chips (organic Coconut Sugar, Organic Cocoa, Organic Cocoa Butter), Organic Peanuts.","Protein 15.94 G, Total lipid (fat) 15.94 G, Carbohydrate, by difference 53.62 G, Energy 420 KCAL, Sugars, total including NLEA 20.29 G, Fiber, total dietary 2.9 G, Calcium, Ca 87 MG, Iron, Fe 2.61 MG, Sodium, Na 58 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 1.7 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 4.35 G",,,All,,,,7.43lb,"Gomacro Macrobar Vegan Bar, Peanut Butter Chocolate Chip Is Made With Wholesome, Sustainably Sourced Ingredients. This Small Bar Packs A Big Punch With 11 G. Of Protein Per Serving. Not Only Are These Macrobiotic Bars Delicious, They Are Also Organic, Gluten-free, Kosher And Non-gmo. Each Package Of Gomacro Macrobar Vegan Bar, Peanut Butter Chocolate Chip Contains One 2.4 Oz. Bar.",,https://images.barcodelookup.com/1032/10323727-1.jpg,,,,,LuckyVitamin.com,US,USD,$,3.11,https://www.luckyvitamin.com/p-527174-gomacro-organic-macrobar-protein-pleasure-peanut-butter-chocolate-chip-2-5-oz?utm_source=cj&utm_medium=affiliate&utm_term=GoMacroOrganicMacroBarProteinPleasurePeanutButterChocolateChip25oz&u,YogaOutlet.com,US,USD,$,2.60,https://www.yogaoutlet.com/ProductDetails.asp?ProductCode=8133344&Click=2510029&subscribe=Y,Target,US,USD,$,2.89,https://www.target.com/p/gomacro-peanut-butter-chocolate-macrobar-2-4oz/-/A-52308888&intsrc=CATF_1444,CVS,US,USD,$,2.99,https://www.cvs.com/shop/gomacro-macrobar-prodid-2070003?skuid=821377&WT.mc_id=ps_google_pla_821377,Walmart,US,USD,$,2.95,https://www.walmart.com/ip/Gomacro-Macrobar-Vegan-Bar-Peanut-Butter-Chocolate-Chip-2-4-Oz/40274475&intsrc=CATF_4287
181945000154,0181945000154,882926,,,"GoMacro Macrobar, Prolonged Power, 1.9 Oz Bars, Banana + Almond Butter 12 Bars","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Bars",Gomacro,Gomacro,,"Organic Brown Rice Syrup, Organic Almond Butter, Organic Protein Blend (organic Sprouted Brown Rice Protein, Organic Pea Protein), Organic Bananas, Organic Puffed Brown Rice, Organic Sunfower Seeds, Organic Walnuts, Organic Coconut Sugar, Organic Cinnamon, Organic Banana Flavor.","Protein 15.38 G, Total lipid (fat) 18.46 G, Carbohydrate, by difference 52.31 G, Energy 415 KCAL, Sugars, total including NLEA 20 G, Fiber, total dietary 4.6 G, Calcium, Ca 92 MG, Iron, Fe 2.77 MG, Sodium, Na 54 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 1.8 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 1.54 G",,,All,,,,7.04lb,"GoMacro Organic MacroBar Prolonged Power Banana & Almond Butter is the perfect day-starter for busy people on the move. And for people who love bananas, obviously. Stuffed with 10 grams of protein and 2 grams of fiber, it's got the power to help you prolong those energy bursts. The banana is the flavor star of this bar, but almond butter, sunflower seeds and chunks of walnut make up a delicious and loyal entourage. Gluten free, USDA organic, vegan, GMO free, and macrobiotic Delicious, simple, healthy ingredients with no additives or preservatives Organic grain-based sweeteners made with 100% brown rice Award-winning energy and protein bars that will boost your immune system and provide your body with essential nutrients Slow burning carbs provide a constant and enduring energy Ingredients Organic Brown Rice Syrup, Organic Almond Butter, Organic Protein Blend (Organic Sprouted Brown Rice Protein, Organic Pea Protein), Organic Bananas, Organic Puffed Brown Rice, Organic Sunflower Seeds, Organic Walnuts, Organic Coconut Sugar, Organic Cinnamon, Organic Natural Banana Flavor.",,https://images.barcodelookup.com/1032/10323740-1.jpg,,,,,LuckyVitamin.com,US,USD,$,3.11,https://www.luckyvitamin.com/p-527190-gomacro-organic-macrobar-prolonged-power-banana-almond-butter-2-3-oz?utm_source=cj&utm_medium=affiliate&utm_term=GoMacroOrganicMacroBarProlongedPowerBananaAlmondButter23oz&utm_content=1305,CVS,US,USD,$,2.99,https://www.cvs.com/shop/gomacro-macrobar-prodid-2070003?skuid=821374&WT.mc_id=ps_google_pla_821374,UnbeatableSale.com,US,USD,$,33.37,http://www.gourmet-foodshop.com/kehe23181.html,Pharmapacks,US,USD,$,34.58,https://www.pharmapacks.com/products.php?product=GoMacro-Macrobar-Prolonged-Power%2C-Banana-%252b-Almond-Butter%2C-2.3-oz-bars%2C-12-ea,GoVets,US,USD,$,36.88,https://www.govets.com/food-and-beverage/sports-and-fitness/gomacro-sports-and-fitness-protein-bars-181945000154-270-1622208
181945000178,0181945000178,52309464,,,"Gomacro Macrobar Vegan Bar, Sunflower Butter + Chocolate, 2.3 Oz.","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Bars",GoMacro,Gomacro,,"Organic Brown Rice Syrup, Organic Sunf Ower Seed Butter, Organic Sprouted Brown Rice Protein, Organic Cacao Powder, Organic Crispy Brown Rice (organic Brown Rice, Organic Brown Rice Syrup, Sea Salt), Organic Puffed Brown Rice, Organic Coconut Sugar, Organic Sprouted Flax, Organic Vanilla Flavor, Organic Cinnamon.","Protein 15.38 G, Total lipid (fat) 13.85 G, Carbohydrate, by difference 56.92 G, Energy 400 KCAL, Sugars, total including NLEA 16.92 G, Fiber, total dietary 6.2 G, Calcium, Ca 92 MG, Iron, Fe 5.54 MG, Sodium, Na 77 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 1.8 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 2.31 G",,,All,,,,,"Gomacro Macrobar Vegan Bar, Sunflower Butter + Chocolate Is Made With Wholesome, Sustainably Sourced Ingredients. This Small Bar Packs A Big Punch With 10 G. Of Protein Per Serving. Not Only Are These Macrobiotic Bars Delicious, They Are Also Organic, Gluten-free, Kosher And Non-gmo. Each Package Of Gomacro Macrobar Vegan Bar, Sunflower Butter + Chocolate Contains One 2.3 Oz. Bar.",,https://images.barcodelookup.com/1032/10323720-1.jpg,,,,,LuckyVitamin.com,US,USD,$,3.17,https://www.luckyvitamin.com/p-527175-gomacro-organic-macrobar-protein-purity-sunflower-butter-chocolate-2-3-oz?site=google_base,YogaOutlet.com,US,USD,$,2.60,https://www.yogaoutlet.com/ProductDetails.asp?ProductCode=8133348&Click=2510029&subscribe=Y,Target,US,USD,$,2.89,https://www.target.com/p/gomacro-sunflower-butter-38-chocolate-macrobar-2-3oz/-/A-52309464&intsrc=CATF_1444,CVS,US,USD,$,2.99,https://www.cvs.com/shop/gomacro-macrobar-prodid-2070003?skuid=821369&WT.mc_id=ps_google_pla_821369,Pharmapacks,US,USD,$,34.58,https://www.pharmapacks.com/products.php?product=GoMacro-Organic-MacroBar%2C-2.3-oz-Bars%2C-Protein-Purity-Sunflower-Butter-%26-Chocolate-12-ea
602652170089,0602652170089,WHYZFR6M9DZFQUPG,17828,B001I4EDQ4,"KIND Fruit and Nut Bars, Almond and Coconut, 1.4 Oz, 12/Box -KND17828","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Fruits > Coconuts",Kind,Kind,,"Almonds, Coconut, Honey, Non Gmo Glucose, Crisp Rice, Chicory Root Fiber, Soy Lecithin.","Energy 475 kcal, Protein 7.50 g, Total lipid (fat) 30.00 g, Carbohydrate, by difference 52.50 g, Fiber, total dietary 7.5 g, Sugars, total 30.00 g, Calcium, Ca 100 mg, Iron, Fe 1.80 mg, Magnesium, Mg 100 mg, Phosphorus, P 150 mg, Potassium, K 375 mg, Sodium, Na 62 mg, Manganese, Mn 1.000 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 12.500 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,17.53lb,"A satisfying union of chewy dried fruit and crunchy whole nuts. Made from ingredients you can see and pronounce. Each bar is packed with protein and contains no cholesterol. Gluten-free, non-GMO and all natural ingredients. Available in a variety of delicious flavor combinations.","- Kind Fruit & Nuts Bar   ",https://images.barcodelookup.com/380/3803125-1.jpg,,,,,"Coffee Wholesale",US,USD,$,2.49,"https://www.cw-usa.com/kind-bar-almond-coconut-1.4oz.html?cvsfa=3170&cvsfe=22&cvsfhu=32303738&cm_mmc=CJ-_-9223372036854775807-_-7724505-_-Kind Fruit and Nut Bars - Almond and Coconut - 1.4 oz bar",CVS,US,USD,$,2.39,https://www.cvs.com/shop/kind-fruit-nut-almond-coconut-bar-prodid-483287?skuid=483287&WT.mc_id=ps_google_pla_483287,"Bed Bath & Beyond",US,USD,$,1.79,https://www.bedbathandbeyond.com/store/product/kind-reg-fruit-and-nut-1-4-oz-almond-coconut-snack-bar/1016704210?skuId=16704210,"Harmon Face Values",US,USD,$,1.79,https://www.harmondiscount.com/602652170089-Kind-Bar-Almond-Coconut-1-4-oz/p/602652170089?utm_source=googleshopping&utm_medium=cse,Walgreens,US,USD,$,2.79,https://www.walgreens.com/store/c/kind-snack-bar-almond-coconut/ID=prod6116951-product
602652170300,0602652170300,1541879,,,"Kind Caramel Almond and Sea Salt Bar","Food, Beverages & Tobacco > Food Items > Candy & Chocolate",Kind,Kind,,"Almonds, Chicory Root Fiber, Honey, Palm Kernel Oil, Sugar, Non Gmo Glucose, Crisp Rice, Soy Lecithin, Sea Salt, Milk Powder, Carob Powder, Natural Flavor, Annatto.","Energy 500 kcal, Protein 15.00 g, Total lipid (fat) 40.00 g, Carbohydrate, by difference 37.50 g, Fiber, total dietary 17.5 g, Sugars, total 12.50 g, Calcium, Ca 200 mg, Iron, Fe 0.00 mg, Magnesium, Mg 200 mg, Phosphorus, P 375 mg, Potassium, K 500 mg, Sodium, Na 312 mg, Copper, Cu 0.750 mg, Manganese, Mn 2.000 mg, Vitamin C, total ascorbic acid 0.0 mg, Riboflavin 0.637 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 7.500 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,3.41lb,"Finally, a delicious bar with only 5g of sugar made from all-natural ingredients you can see & pronounce!KIND Caramel Almond & Sea Salt is the natural way to reduce sugar with only 5g. Its nutritionally rich, low glycemic, delicious ingredients--with 7g of fiber and 6g of protein--keep you fuller longer.",,https://images.barcodelookup.com/1032/10325442-1.jpg,,,,,LuckyVitamin.com,US,USD,$,2.43,https://www.luckyvitamin.com/p-629132-kind-bar-nuts-spices-bar-caramel-almond-sea-salt-1-4-oz?site=google_base,Walgreens,US,USD,$,2.79,https://www.walgreens.com/store/c/kind-snack-bar-caramel-almond-sea-salt/ID=prod6304511-product,CVS,US,USD,$,2.39,https://www.cvs.com/shop/kind-caramel-almond-sea-salt-bar-1-4-oz-prodid-985264?skuid=985264&WT.mc_id=ps_google_pla_985264,"Office Depot and OfficeMax",US,USD,$,2.69,https://www.officedepot.com/a/products/6335656/KIND-Caramel-Almond-and-Sea-Salt/,UnbeatableSale.com,US,USD,$,26.66,http://www.boncui.com/dsd636813.html
602652170508,0602652170508,17250,17250,B004OS5EDC,"Kind Variety Pack Healthy Snack W/Nuts - 18ct","Food, Beverages & Tobacco > Food Items > Candy & Chocolate",Kind,Kind,,"Mixed Nuts (almonds, Cashews, Peanuts), Dried Fruit (cherries, Raisins, Cranberries), Sugar, Honey, Non Gmo Glucose, Palm Kernel Oil, Crisp Rice, Cocoa Powder, Chicory Root Fiber, Soy Lecithin, Vanilla, Whole Milk, Salt, Sunflower Oil. Vitamins: Vitamin A (vit. A Acetate), Vitamin C (ascorbic Acid), Vitamin E (d-alpha Tocopheryl Acetate).","Energy 450 kcal, Protein 10.00 g, Total lipid (fat) 22.50 g, Carbohydrate, by difference 55.00 g, Fiber, total dietary 6.2 g, Sugars, total 35.00 g, Calcium, Ca 100 mg, Iron, Fe 2.70 mg, Magnesium, Mg 100 mg, Phosphorus, P 200 mg, Potassium, K 350 mg, Sodium, Na 50 mg, Copper, Cu 0.500 mg, Manganese, Mn 1.000 mg, Selenium, Se 4.0 µg, Vitamin C, total ascorbic acid 75.0 mg, Thiamin 0.000 mg, Riboflavin 0.255 mg, Niacin 2.000 mg, Vitamin B-6 0.100 mg, Vitamin A, IU 6250 IU, Fatty acids, total saturated 6.250 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,20.96lb,"Kind Variety Pack Healthy Snack w/Nuts - 18ct.","- ********   ",https://images.barcodelookup.com/386/3863533-1.jpg,,,,,"Harmon Face Values",US,USD,$,1.79,https://www.harmondiscount.com/602652170508-Kind-Plus-1-4-oz--Dark-Chocolate--Cherry--Cashew-and-Antioxidants-Bar/p/602652170508?utm_source=googleshopping&utm_medium=cse,Target,US,USD,$,1.49,https://www.target.com/p/kind-174-dark-chocolate-cherry-cashew-antioxidants-nutrition-bars-1-4oz/-/A-51441780,Pharmapacks,US,USD,$,1.75,https://www.pharmapacks.com/products.php?product=Kind-Plus-Bar%2C-Dark-Chocolate-Cherry-Cashew-1.40-oz,Walmart,US,USD,$,1.38,https://www.walmart.com/ip/Kind-Variety-Pack-Healthy-Snack-w-Nuts-18ct/21283651&intsrc=CATF_4284,CVS,US,USD,$,2.39,https://www.cvs.com/shop/kind-snacks-plus-bar-1-4-oz-prodid-1070202
602652170560,0602652170560,17256,17256,B00ZKQZ0PO,"KIND Plus Nutrition Boost Bar, Peanut Butter Dark Chocolate/Protein, 1.4 Oz, 12/Box","Food, Beverages & Tobacco > Food Items > Candy & Chocolate",Kind,Kind,,"Peanuts, Almonds, Honey, Sugar, Non Gmo Glucose, Soy Protein Isolate, Palm Kernel Oil, Cocoa Powder, Peanut Butter, Chicory Root Fiber, Tapioca Starch, Vanilla, Whole Milk, Soy Lecithin, Slat.","Energy 500 kcal, Protein 17.50 g, Total lipid (fat) 32.50 g, Carbohydrate, by difference 42.50 g, Fiber, total dietary 6.2 g, Sugars, total 22.50 g, Calcium, Ca 100 mg, Iron, Fe 3.60 mg, Magnesium, Mg 100 mg, Phosphorus, P 200 mg, Potassium, K 450 mg, Sodium, Na 100 mg, Zinc, Zn 1.50 mg, Copper, Cu 0.500 mg, Manganese, Mn 1.000 mg, Selenium, Se 4.0 µg, Vitamin C, total ascorbic acid 0.0 mg, Thiamin 0.000 mg, Riboflavin 0.170 mg, Niacin 5.000 mg, Vitamin B-6 0.100 mg, Folate, total 60 µg, Vitamin A, IU 0 IU, Vitamin K (phylloquinone) 0.0 µg, Fatty acids, total saturated 8.750 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,12.25,7.25,7.62,20.96lb,"Bar plus pnut bttr choc d.","- Non-GMO   - Low Glycemic Index   - Gluten Free   ",https://images.barcodelookup.com/386/3863534-1.jpg,,,,,"Harmon Face Values",US,USD,$,1.79,https://www.harmondiscount.com/602652170560-Kind-Plus-1-4-oz--Peanut-Butter--Dark-Chocolate-and-Protein-Bar/p/602652170560?utm_source=googleshopping&utm_medium=cse,LuckyVitamin.com,US,USD,$,2.30,https://www.luckyvitamin.com/p-182515-kind-bar-plus-protein-nutrition-bar-peanut-butter-dark-chocolate-1-4-oz?site=google_base,Walgreens,US,USD,$,2.79,https://www.walgreens.com/store/c/kind-snack-bar-peanut-butter-dark-chocolate/ID=prod6117750-product,CVS,US,USD,$,2.39,https://www.cvs.com/shop/kind-snacks-peanut-butter-dark-chocolate-protein-bar-prodid-1070182?skuid=886757&WT.mc_id=ps_google_pla_886757,Groupon,US,USD,$,16.99,https://www.groupon.com/deals/gg-cm-kind-plus-nutrition-boost-bars?deal_option=f315be8e-f5f2-4d0b-a06d-0a1d4b2896fc&tsToken=US_AFF_0_203080_243208_0&utm_source%
602652176517,0602652176517,17851,17851,,"KIND Nuts and Spices Bar Dark Chocolate Nuts and Sea Salt 1.4 Oz 12/Box (Snacks)","Food, Beverages & Tobacco > Food Items > Candy & Chocolate",KIND,KIND,,"Mixed Nuts (almonds, Peanuts, Walnuts), Chicory Root Fiber, Honey, Palm Kernel Oil, Sugar, Crisp Rice, Cocoa Powder, Non Gmo Glucose, Sea Salt, Soy Lecithin, Milk Powder, Vanilla Extract.","Energy 500 kcal, Protein 15.00 g, Total lipid (fat) 37.50 g, Carbohydrate, by difference 40.00 g, Fiber, total dietary 17.5 g, Sugars, total 12.50 g, Calcium, Ca 150 mg, Iron, Fe 3.60 mg, Magnesium, Mg 150 mg, Phosphorus, P 250 mg, Potassium, K 525 mg, Sodium, Na 312 mg, Zinc, Zn 2.25 mg, Copper, Cu 0.750 mg, Manganese, Mn 2.000 mg, Vitamin C, total ascorbic acid 0.0 mg, Thiamin 0.000 mg, Riboflavin 0.340 mg, Niacin 4.000 mg, Vitamin B-6 0.100 mg, Folate, total 40 µg, Vitamin A, IU 0 IU, Fatty acids, total saturated 8.750 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,"1 OZ",,,,10.76lb,"KIND Nuts and Spices Bar Dark Chocolate Nuts and Sea Salt 1.4 oz 12/Box (Snacks). A tantalizing blend of whole nuts and aromatic spices. Each bar contains five grams or less of sugar. No artificial ingredients. Nutritious and gluten free. Available in a variety of delicious flavor combinations. Food Type: Snack Bar; Flavor: Dark Chocolate Nuts & Sea Salt; Capacity (Weight): 1.4 oz; Packing Type: Bar.",,https://images.barcodelookup.com/386/3863537-1.jpg,,,,,"Harmon Face Values",US,USD,$,1.79,https://www.harmondiscount.com/602652176517-Kind-1-4-oz--Dark-Chocolate--Nuts---Sea-Salt-Bar/p/602652176517?utm_source=googleshopping&utm_medium=cse,LuckyVitamin.com,US,USD,$,1.48,https://www.luckyvitamin.com/p-265195-kind-bar-nuts-spices-bar-dark-chocolate-nuts-sea-salt-1-4-oz?site=google_base,"Bed Bath & Beyond",US,USD,$,1.79,https://www.bedbathandbeyond.com/store/product/kind-1-4-oz-dark-chocolate-nuts-sea-salt-bar/1041048511?skuId=41048511,"Office Depot and OfficeMax",US,USD,$,2.69,https://www.officedepot.com/a/products/5561979/KIND-Dark-Chocolate-Nuts-and-Sea/,CVS,US,USD,$,2.39,https://www.cvs.com/shop/kind-dark-chocolate-nuts-sea-salt-bar-1-4-oz-prodid-930536
